Round,Reward
1,266.6031800270081
2,263.507661652565
3,252.4009078979492
4,257.02488379478456
5,278.4238824605942
6,338.4001741886139
7,323.4227273702621
8,291.9387523651123
9,316.471776008606
10,359.7489418745041
11,292.0130417823792
12,299.28970193862915
13,326.65452375411985
14,332.07257561683656
15,332.9501489877701
16,361.035350728035
17,323.3025296211243
18,312.76701414585114
19,378.974347448349
20,330.38123054504393
21,348.31227457523346
22,346.56800537109376
23,365.0314109444618
24,345.2092288017273
25,347.26688810586927
26,362.88320939540864
27,363.9221972107888
28,361.91580818891526
29,356.1778921246529
30,397.7574360966682
31,379.1022895336152
32,358.3354341983795
33,370.4149677991867
34,399.3064364075661
35,385.9893604040146
36,393.06839010715487
37,405.4983070731163
38,378.4056823253632
39,387.3257849812508
40,387.35073194503786
41,368.0418972969055
42,377.5816987991333
43,368.2343111038208
44,336.896007514
45,336.3000309944153
46,382.67850987911226
47,348.5140531659126
48,330.8795943379402
49,329.04036248922347
50,377.1472689270973
51,326.35988174676896
52,350.5665130257606
53,337.77811470031736
54,284.24790266752245
55,371.0033019065857
56,335.8776755809784
57,335.5217493891716
58,353.6654256463051
59,331.1612666249275
60,342.9134641289711
61,350.72528064250946
62,363.35511710643766
63,355.8859107494354
64,346.285909974575
65,290.59899777174
66,347.775305724144
67,346.0752244234085
68,371.60225812196734
69,373.5033956050873
70,367.5314220070839
71,360.46891112327575
72,354.8301765322685
73,346.8813935756683
74,333.2900299191475
75,311.7529320716858
76,347.53869196176527
77,398.2579826116562
78,368.1371882081032
79,300.55663177967074
80,360.4709062814712
81,369.26137791872026
82,373.631861448288
83,347.8617751479149
84,339.6573317050934
85,301.7824318766594
86,332.9182046175003
87,326.3486640691757
88,332.78452149629595
89,354.5139855504036
90,332.3212922692299
91,342.6279132604599
92,369.4376796007156
93,342.56281714439393
94,336.55787844657897
95,336.71744723320006
96,393.2904802083969
97,326.177489733696
98,320.3560764193535
99,332.46993227005004
100,302.1906006097794
101,330.7869915366173
102,323.4649326443672
103,312.1329617857933
104,324.8316318869591
105,374.4150527954101
106,332.70381209850314
107,360.990441095829
108,369.0715379714966
109,369.8175446271897
110,310.0895226478577
111,311.688361787796
112,331.1389113783836
113,325.6642990469933
114,311.6722244143486
115,378.7168907999993
116,358.3558308243752
117,325.6089161157608
118,333.2262352347374
119,329.2599632620812
120,353.1009705305099
121,331.6658935666084
122,353.06855857372284
123,322.51131201982497
124,294.5450886964798
125,299.9877548933029
126,350.8092705130577
127,343.83629788160323
128,333.6837802171707
129,302.2515806436539
130,315.4220571041107
131,322.6171439528465
132,355.6752833604813
133,363.500824701786
134,344.48934334516525
135,339.90294827222823
136,326.3126826405525
137,333.67590322494505
138,340.7509285569191
139,354.13041920661925
140,309.3156396150589
141,345.71642328500747
142,368.91701821088793
143,318.5110389232635
144,337.1836364388466
145,341.0682796359062
146,329.47433786392213
147,339.9031926870346
148,345.1395159602165
149,385.817517542839
150,328.8225817918777
151,336.5547723412513
152,349.1251194119453
153,356.4284730553627
154,362.3533567667008
155,346.60634462833406
156,328.84863889217377
157,374.2961320996285
158,338.17516058683395
159,347.0979476571083
160,352.9669430375099
161,338.3126277804375
162,357.85192999839785
163,364.48743710517886
164,359.93651522397994
165,369.701981818676
166,360.3581274271011
167,324.93700166940687
168,357.8187238097191
169,366.4734863877296
170,354.208661031723
171,328.19221554994584
172,337.7510943889618
173,330.3506640672684
174,336.3569834828377
175,373.2751871228218
176,357.7798424959183
177,365.16570662260057
178,363.2482880473137
179,338.872306740284
180,335.4220788359642
181,369.557656109333
182,354.6456959843636
183,362.603224170208
184,406.8531917333603
185,389.5540121674538
186,364.3517788648605
187,373.9411353349686
188,387.6506997585296
189,346.795189166069
190,376.7548705220223
191,338.1380014657974
192,368.1313618540764
193,350.7758395910263
194,341.185083591938
