Round,Reward
1,-0.3907700612608423
2,-2.1045446613605234
3,-7.466023863898954
4,-16.86163568106058
5,-26.72954553194868
6,-39.43684527332116
7,-45.37081399503834
8,-43.46260432722829
9,-45.581195006381314
10,-36.02462469599657
11,-54.46787764922772
12,-55.89741717572488
13,-53.12126911885807
14,-18.76609349593491
15,4.276193506856464
16,-5.013910464812943
17,-21.078175846407248
18,-9.487148112210708
19,-39.16062578741513
20,-60.79195919743927
21,-54.93562781108877
22,-15.9022709835122
23,-21.58879516827105
24,-20.444259308129585
25,-21.402962542013576
26,-0.997478326368764
27,-10.924713971715438
28,-4.298081073828143
29,-22.225875370210304
30,7.113016260391907
31,52.44968399072404
32,-11.126399351031386
33,-7.628891038157667
34,-196.12888056055004
35,-140.61574376417644
36,-21.2659651663716
37,-30.14581469646328
38,-30.36094993462448
39,-3.825125307833035
40,-74.82983334759737
41,-27.281652386021403
42,-69.83234486095898
43,-111.91197928692873
44,-209.92793773019804
45,-126.60107843301692
46,-275.49902567517387
47,-258.48115547470513
48,-261.7343286524789
49,-258.9902762581216
50,-275.511030248637
51,-222.9434447415972
52,-104.42606207887827
53,-111.5305012233047
54,-99.55392048484082
55,-224.2883491311732
56,-100.41859114126824
57,-43.10243359392054
58,-46.777262179443184
59,-24.487881101783117
60,-62.20872654334478
61,-86.57447330990672
62,-62.393655149836015
63,-74.80425454670858
64,-134.31859049084102
65,-122.9109992566835
66,-153.7896748393485
67,-185.00527793644443
68,-191.437645945352
69,-256.1127733022648
70,-220.2682330984884
71,-215.99904553274445
72,-226.93196258671804
73,-224.23402566804708
74,-203.7750080168218
75,-202.93509865205525
76,-223.6108256817428
77,-250.24797343956152
78,-218.04709145633095
79,-164.53979444164105
80,-142.72047180896752
81,-167.71647677676302
82,-151.02021009618448
83,-86.11437763545
84,17.961014823274308
85,-10.75674445323275
86,57.6030629539704
87,46.68963644087969
88,113.97725420879632
89,195.270186801572
90,255.21582212591372
91,227.1674022411271
92,292.844442819504
93,203.9286679289937
94,249.0594611627799
95,331.004997730409
96,375.74081685217686
97,473.6640477832073
98,455.8587232665362
99,465.37931074946175
100,439.28197889864384
101,517.9444741867361
102,462.46826691616224
103,471.54325226444223
104,498.0471413997562
105,384.1089520795205
106,338.3332370978311
107,436.2243760796879
108,493.3217382943952
109,470.40655583628575
110,369.685741882636
111,368.8319905263755
112,336.19280819716
113,186.23093158576933
114,136.447355946085
115,142.0880862672173
116,51.24455985338409
117,37.87627391641236
118,-50.2718945522869
119,-59.65279513498805
120,6.069216562079191
121,44.01670039363107
122,91.01422918397613
123,77.62398788973405
124,57.51433482400935
125,-25.01256089056842
126,-59.05757948198116
127,-39.4218536988752
128,-66.13644604332657
129,-141.36905167920176
130,-70.86199626476318
131,-81.46186328975173
132,-128.64420053897257
133,-115.9147090248659
134,-159.54728874611138
135,-123.87531982133368
136,-143.15730720170868
137,-140.87076714521498
138,-176.20061549610233
139,-94.33172317599164
140,-133.3593179533745
141,-218.16883629927517
142,-185.0580479453826
143,-171.23675694895823
144,-244.3272608938205
145,-262.2298356536033
146,-263.1085563525761
147,-250.54417628911688
148,-258.758673111193
149,-340.6619268205592
150,-294.20517200600005
151,-317.1248464512335
152,-296.57787027628984
153,-304.0021231163788
154,-297.8134356732282
155,-346.875329793532
156,-335.08081766327666
157,-348.8203279482717
158,-405.4725226376976
159,-422.0019418967592
