Round,Reward
1,43.48091491683154
2,265.7275678822654
3,314.48260684013366
4,315.3221474170685
5,307.322473230958
6,303.0106943398714
7,295.82788121700287
8,289.91998665332795
9,288.9687938272953
10,284.3075083643198
11,282.97723691761496
12,276.3187643975019
13,276.8433910369873
14,271.44118086993694
15,258.79982129335406
16,263.6244153916836
17,262.8234566837549
18,262.76974177956583
19,264.3608537852764
20,262.21668658852576
21,260.03923616409304
22,254.23618133664127
23,248.1164269119501
24,254.9110910773277
25,254.55612987875935
26,271.0606973141432
27,291.41345723569395
28,303.839367672801
29,308.8109526525368
30,317.25971570657856
31,301.07033530261833
32,300.48022319755984
33,222.57420209934645
34,248.33124023849376
35,159.12536848323072
36,181.3105696128449
37,225.1737644189096
38,230.4397572667804
39,242.7609619085677
40,239.76889791169668
41,224.1979435623369
42,240.17929979693145
43,233.7116096082929
44,224.27674760278896
45,252.80684793697728
46,215.39149874972645
47,221.49503783204128
48,216.17322599516555
49,280.00019893964054
50,232.8396179909876
51,250.668335476605
52,198.5514121328676
53,203.2651336645631
54,182.0914842992453
55,245.08994082796272
56,239.39369115319568
57,186.81641706210115
58,234.61879244883312
59,265.36198399881835
60,226.4375298327068
61,270.7258821734678
62,195.60605486448625
63,255.16536720225704
64,236.77088338707108
65,220.11668459501524
66,236.88744713389315
67,222.47462861479144
68,234.03037448057148
69,194.7567527563835
70,217.7156986755479
71,203.73979934846284
72,250.34197238320485
73,242.50021878140976
74,243.66566345246972
75,215.91368474743797
76,274.0516201897379
77,299.5040031100565
78,332.16497129960624
79,343.99180534274785
80,259.28615814733
81,337.70174593280245
82,447.8316893055218
83,352.8750008004601
84,327.2509074316389
85,298.8424493936007
86,318.78159422928
87,294.86067916727626
88,203.199638667595
89,218.75879735866383
90,222.38431685859032
91,294.8114825859899
92,281.9108497056644
93,203.43450891440733
94,229.4450079031172
95,194.81689953302265
96,250.34576563367264
97,237.6656997710292
98,235.50180430626497
99,220.677704231476
100,239.34999886305303
101,245.4363815697317
102,235.63499185563123
103,219.7778460913557
104,200.3486032745685
105,189.99465322964895
106,177.86339461350218
107,187.4583803710644
108,196.6551139104413
109,171.76129455762276
110,127.8947898167302
111,192.26342658795477
112,178.05022422160835
113,187.7650909242453
114,161.9665449468768
115,219.56110410734544
116,178.7307096284174
117,225.26561815952883
118,169.47952273166737
119,211.40859160567743
120,156.32721190174342
121,189.01510718859495
122,161.61406579935573
123,128.3109432133846
124,164.57965723616653
125,209.37872528456572
126,192.79589876559183
127,207.73921658496252
128,190.4435656894668
129,241.4625054385368
130,201.3710050654103
131,238.0367363797035
132,254.17518579952304
133,273.82577879342136
134,225.070820971136
135,190.24659290534328
136,227.21837193563115
137,205.39806826363784
138,318.39534884670286
139,265.06470998417353
140,224.2835295577679
141,214.3006914706115
142,286.72931678555614
143,204.0909100809171
144,179.92692103809676
145,210.8398387152556
146,153.02154138896148
147,276.75116107126235
148,241.6876953347819
149,259.8910571588087
150,197.8451560464164
151,340.74873570657803
152,211.1786571411998
153,153.70632409638492
154,196.9309995249554
155,199.27477371735148
156,128.19947399116646
157,138.99138779526112
158,94.56246157760395
159,73.23002058315323
160,41.27502892287157
161,68.53796183443919
162,134.8270369698759
163,69.34946326460049
164,109.4282916515047
165,86.6693631711998
166,99.08607085635886
167,71.34886075257091
168,144.5801303692162
169,87.57196969311626
170,52.698076180240605
171,98.26815064333496
172,34.9460238876447
173,83.90871052003786
174,87.18989902749891
175,87.49032214074978
176,142.6233055106175
177,98.95085342666744
178,33.26007936685928
179,55.96728021681192
180,24.576589069125475
181,68.30303939928417
182,84.25676216260763
183,74.14313795979542
184,73.8788136206509
185,105.86744970840029
186,44.39187466434087
187,106.3662980088324
188,63.59623965379578
189,71.9910257575917
190,41.96234226478882
191,38.48396860332432
192,119.09339018937844
193,45.20540070456627
194,46.37487647585804
195,41.49201154406765
196,113.0909993871137
197,45.92926718940144
198,52.87066980274685
199,46.75912509818882
200,70.54454931296932
201,42.92303187539801
202,47.375740917178334
203,49.250662579375785
204,68.01269941028586
205,34.50666649845662
206,62.31621288915922
207,68.6702344277277
208,41.80863323703598
209,107.03761613267125
210,77.05921413495089
211,35.82739573137951
212,87.83243683707697
213,94.35790316081838
214,45.55811146557062
215,87.06113031543501
216,10.880811326895492
217,101.7746523730224
218,76.85519103533007
219,60.952510691375934
220,59.200601360824656
221,56.20327053286601
222,24.13332047982258
223,151.46360974053383
224,98.97561908344504
225,105.14898482472636
226,52.17765088903034
227,98.57801109009014
228,98.8805524994328
229,114.54601061389548
230,55.317088481932295
231,101.40328382957524
232,50.24137216962991
233,122.4062840057799
234,34.32402445486805
235,113.013023870092
236,112.6639446430141
237,49.91569973286678
238,88.06182936066762
239,72.2005907907791
240,69.69492332557566
241,93.02700266786267
242,66.25202245035908
243,105.80905843713552
244,67.40045190247474
245,49.34804888107392
246,54.63763805404015
247,87.72331552027026
248,49.27777506238199
249,34.75156168100657
250,69.86039947744867
251,79.08368263037991
252,56.85744796357685
253,93.19396113410475
254,83.20959453973919
255,16.216101048106793
256,70.88476408695423
257,113.53391683368535
258,112.67953030481004
259,38.4864693693642
260,161.75520470407065
261,140.53842306054722
262,67.35344499685962
263,110.23059261908638
264,65.7275489161897
265,69.04776793556084
266,84.38250751817831
267,70.7779592521023
268,108.3221485486094
269,112.93805484272087
270,92.28270392956912
271,72.17066333295028
272,119.66774501691688
273,78.1032830682816
274,164.22163664786785
275,69.76729177016531
276,107.59762824913778
277,55.79492882575541
278,95.55090348377708
279,121.59776569232562
280,75.16862343364627
281,113.8635656601662
282,87.31052371687255
283,87.42237993053277
284,38.744141169669454
285,80.35498234026745
286,29.56954629694228
287,52.63390219778557
288,49.55176535854734
289,45.171729038997725
290,101.6862108565867
291,56.56711197665536
292,51.73127173604153
293,85.30536317278748
294,109.81096546495756
295,96.01368587532488
296,60.5023114295167
297,55.839160201820775
298,125.82508342701912
299,128.52856146858394
300,132.30619924188358
301,88.77882266195957
302,68.14606103746738
303,102.37324827302072
304,57.62495129465824
305,76.06910031556617
306,73.31280281118833
307,48.18487339245039
308,58.04164288325701
309,82.07781112137309
310,65.8449412400776
311,88.28868344509974
312,82.15851695885212
313,71.09356900483108
