Round,Reward
1,-176.45760894488225
2,-403.9092490049085
3,-381.8516263239133
4,-367.6688139144765
5,-348.5536285755754
6,-313.4644680278504
7,-370.0023435868112
8,-388.356679717304
9,-344.1406847425572
10,-302.8441817011659
11,-237.32638046489856
12,-275.52451491695285
13,-232.4214472819008
14,-199.3722303084523
15,-222.1760459612429
16,-292.27695471805856
17,-298.2709305795207
18,-363.4376844990835
19,-365.9737518538328
20,-349.8011744726271
21,-364.0632319028315
22,-325.3576848015397
23,-382.2455752268005
24,-376.07594706385714
25,-392.8582204755003
26,-378.9551466865669
27,-314.4528983018696
28,-404.0854285533478
29,-309.3172048283648
30,-328.1388732873049
31,-357.52232817236217
32,-381.98253783744
33,-317.85118607487385
34,-294.90789285615574
35,-361.3021260773996
36,-351.21892780950293
37,-322.30869232385305
38,-276.1150568595913
39,-209.8389721914544
40,-312.1077618801588
41,-282.5165635992329
42,-292.16178353775683
43,-257.13035646104544
44,-346.78038029456945
45,-274.76055273956354
46,-229.57440505011544
47,-291.2692924955554
48,-278.249314841183
49,-319.42838837820017
50,-213.99270793568576
51,-268.41365615380346
52,-186.16483579436
53,-228.79039476531324
54,-304.9715738299652
55,-256.3951290768811
56,-230.1138105602826
57,-201.04121515344303
58,-228.0554006820676
59,-265.18516169799113
60,-220.38113115953016
61,-288.9279087560717
62,-265.01743885581817
63,-261.26463228450154
64,-185.0908816076249
65,-208.163097296645
66,-233.1502435910428
67,-252.5697360229344
68,-332.43061199057485
69,-223.2498986821161
70,-216.6363266313947
71,-199.82829009417893
72,-228.4588816943695
73,-217.3169261149065
74,-250.43179369091376
75,-179.22287682219456
76,-171.82772980898844
77,-115.05630222682812
78,-161.87925618324152
79,-78.70969612856061
80,-146.8625785988432
81,-14.864688651346114
82,-71.00481340213155
83,-40.7883238687813
84,-86.55462661816382
85,-120.30685412272432
86,-135.82344666956743
87,-121.76752299202543
88,-61.75299491148135
89,-57.3275885799369
90,-145.2149034715217
91,-134.45650692960734
92,-148.24227109373075
93,-167.79887368485507
94,-90.31638010994956
95,-129.07156577921378
96,-109.118901076572
97,-81.23062275749162
98,-146.67987286390706
99,-66.16429797225665
100,-132.8824143151599
101,-145.58653649273492
102,-181.91964719515363
103,-97.32941390076412
104,-44.32717478679588
105,-91.8705001792063
106,-28.142499308218795
107,-109.15799156810937
108,-105.03349724454014
109,-130.04611488089122
110,-61.98229456970985
111,-102.41346327056053
112,-80.43833860559225
113,-100.83378092079565
114,-127.22868900322948
115,-16.953447579438535
116,-131.85978107650516
117,-136.3204600881125
118,-136.2105475739776
119,-188.77201441523172
120,-153.207118007107
121,-140.18487757901735
