Round,Reward
1,996.8760763735976
2,976.679187333584
3,953.751939111622
4,887.6055949400179
5,906.006456796918
6,852.4400944880966
7,797.3336830665357
8,728.4367698465242
9,675.9600716344983
10,624.3362594928127
11,576.5199315293227
12,518.1647885045502
13,450.1989237524104
14,385.35351768952097
15,320.8587991181601
16,251.54502912634047
17,202.31119385820347
18,162.47529601735295
19,99.85377450590022
20,12.792766457196558
21,-60.356084277981424
22,-156.8533549738233
23,-266.24486451500854
24,-369.1585974690039
25,-455.6152233110973
26,-622.4467510683928
27,-754.5287395416992
28,-933.478267539566
29,-956.4534867581444
30,-1012.8683615474204
31,-924.644456001465
32,-979.599346638032
33,-884.9782777764616
34,-1208.0045598201898
35,-1218.4958378491224
36,-1322.4444731057388
37,-1368.5078825588805
38,-1442.3076320778114
39,-1422.9412962245958
40,-1557.1548227952037
41,-1477.3493386202958
42,-1474.7748004715656
43,-944.865213007492
44,-931.2495624342876
45,-1248.3991518347727
46,-929.724236672662
47,-832.7896271302255
48,-1037.9379560667933
49,-1105.328243418708
50,-922.5075692138622
51,-932.9564625208748
52,-978.868262852299
53,-988.347590614992
54,-963.4235825438352
55,-925.0413778986328
56,-1066.9554129504477
57,-969.8519353322744
58,-992.1564790770484
59,-1028.5363792568155
60,-1001.2016890075058
61,-869.4175443179498
62,-979.813967468415
63,-389.2183282004815
64,-305.86332110928345
65,-352.4706748734432
66,-548.9651149862678
67,-136.86007180964225
68,-349.8515007726877
69,-165.7840456661208
70,-142.20089858849678
71,-31.86340904621757
72,-35.890937014250085
73,-27.046087058424018
74,-82.61632745465322
75,-20.945556531450716
76,-147.15361296657284
77,-27.09616461388068
78,-116.9585834560974
79,-20.825519796460867
80,-82.23512729414506
81,-148.1800089710896
82,-15.299357561618672
83,-83.61129030704032
84,-21.12902032886632
85,-26.79699627386289
86,-45.08028324916959
87,-16.339629945578054
88,-81.48814793643541
89,-17.005063853552564
90,-88.93246623832347
91,-19.41883656021673
92,-82.56189825967594
93,-19.74491297188215
94,-87.23548964018991
95,-22.235369333392008
96,-18.121415459923448
97,-83.26567634755047
98,-20.485493245645195
99,-18.27567700119689
100,-17.325821912073298
101,-19.23045330762397
102,-96.69681888564956
103,-17.08160805715888
104,-17.330648324987852
105,-22.638154305808712
106,-21.681571290874853
107,-18.72792134457268
108,-17.991085963184013
109,-16.065698479302227
110,-16.31773295493331
111,-18.64178823616821
112,-17.43190238227835
113,-17.449622208508664
114,-21.14105119316373
115,-15.98554374477826
116,-18.240242008958013
117,-17.572194313677027
118,-21.36544923755573
119,-19.602713308203967
120,-18.47722508832812
121,-17.917222544015384
122,-21.79780275318772
123,-76.58458215205465
124,-19.882307771930936
125,-16.933905555005186
126,-16.65130782946944
127,-17.410408868221566
128,-20.21547040683217
129,-19.423498377483337
