Round,Reward
1,14.816754844784736
2,9.112142008775844
3,6.564337185863406
4,6.6278198061976585
5,6.001854501664639
6,5.444838428497315
7,4.985507681965828
8,5.013208293914795
9,5.045108744502068
10,5.103729724884033
11,5.161591604351997
12,5.207707202434539
13,5.263002157211304
14,5.334182345867157
15,5.0912809550762175
16,3.581942850351333
17,3.207160623371601
18,3.0851233549416066
19,3.047407041490078
20,3.0295304857194423
21,3.0047948747873305
22,2.968950968235731
23,2.9340957015752798
24,2.86468985453248
25,2.8080884009599685
26,2.7102198523469267
27,2.577106168185128
28,2.463789194077253
29,2.382818990107625
30,2.299210994318128
31,2.252320489473641
32,2.1999144536443054
33,2.157880509598181
34,2.164228863734752
35,2.165318803209812
36,2.128221944370307
37,2.106373084394727
38,2.096490697772242
39,2.093401328026084
40,2.097305266658077
41,2.1160818734810163
42,2.1243192916095723
43,2.1257983584480824
44,2.146430861740373
45,2.1627689466811715
46,2.169162873737514
47,2.1791848929366098
48,2.2024411003105344
49,2.237389566283673
50,2.282340395217761
51,2.2749136712402107
52,2.271337111946196
53,2.284118699748069
54,2.31098201898858
55,2.3538730849977583
56,2.351679402519949
57,2.3762089896947147
58,2.417854426083068
59,2.410014600600698
60,2.4338524363120086
61,2.4260423222993266
62,2.44549816660583
63,2.437863348866813
64,2.459100549656432
65,2.477257666364312
66,2.4879801092669367
67,2.5012624970637263
68,2.517384195048362
69,2.540770046040416
70,2.5707258144393563
71,2.552585501968861
72,2.541348878107965
73,2.539310300163925
74,2.5345454366877678
75,2.552080231718719
76,2.555141237657517
77,2.570165766309947
78,2.575766167137772
79,2.6028749749064444
80,2.610478112101555
81,2.628427229449153
82,2.630630285292864
83,2.640945554152131
84,2.659310781210661
85,2.638229066506028
86,2.6427226789295672
87,2.655383766815066
88,2.6658217515796423
89,2.6857791230082517
90,2.705005883425474
91,2.710970302671194
92,2.706256882846356
93,2.712092100083828
94,2.712229246273637
95,2.7142979774624107
96,2.722580808028579
97,2.743359264731408
98,2.774690825492144
99,2.7979408107697963
100,2.817626082897186
101,2.821198520064354
102,2.814170867204666
103,2.8227068156003954
104,2.838851773738861
105,2.877451539039612
106,2.8501786217093468
107,2.8695205114781857
108,2.895802517980337
109,2.851417863368988
110,2.8674666181206705
111,2.864904659986496
112,2.865242149680853
113,2.8761216960847378
114,2.862380293011665
115,2.8467742040753365
116,2.836030776053667
117,2.847723662853241
118,2.874206718057394
119,2.9227228067815303
120,2.968489595502615
121,2.9422888077795504
122,2.9357220351696016
123,2.9197977550327776
124,2.9242893770337104
125,2.924733442813158
126,2.905517142266035
127,2.904079259932041
128,2.912342745065689
129,2.9499303609132768
130,2.942595135420561
131,2.9575203992426395
132,2.8890401922166347
133,2.916271035373211
134,2.8689622297883037
135,2.7693492297083138
136,2.7458258349448443
137,2.727120592817664
138,2.716782309487462
139,2.713171919807792
140,2.690543084964156
141,2.677471444383264
142,2.6680225778371094
143,2.6620050448924304
144,2.6548220429569485
145,2.657416926696897
146,2.649607294425368
147,2.6407571896910667
148,2.6476830672472715
149,2.632855471968651
150,2.6129476012662054
151,2.5883774833753703
152,2.569634208455682
153,2.570189618505537
154,2.550868298858404
155,2.565154642239213
156,2.561638022959232
157,2.550454619526863
158,2.542740726284683
159,2.531830871291459
160,2.518756024632603
