Round,Reward
1,318.7764775753021
2,253.79140894413
3,217.3028687953949
4,486.6131686687469
5,214.33792021274567
6,364.55134735107424
7,320.7943297624588
8,212.33578300476077
9,199.3145836353302
10,403.13255896568296
11,381.014301776886
12,385.0294580936432
13,443.2190243721008
14,379.8007007598877
15,385.8023914575577
16,399.5720019817352
17,346.3178393125534
18,350.8425913333893
19,338.1731585025788
20,450.394371676445
21,344.3556586742401
22,330.35800967216494
23,362.22311720848086
24,360.3491750001907
25,355.6108875989914
26,372.8230716228485
27,370.8197921991349
28,359.1604172945023
29,352.8633035898209
30,377.0239707946777
31,360.8306376934052
32,418.83916528224944
33,442.9345653057098
34,426.8231305122375
35,332.508638215065
36,464.5525570869446
37,478.0151067495346
38,354.3605131864548
39,372.3032259702683
40,404.10556945800784
41,433.606926703453
42,344.0576797485352
43,373.79989967346194
44,351.3331159830093
45,367.1220775365829
46,362.0506760597229
47,355.0206634283066
48,376.17450430393217
49,359.4901454925537
50,362.09256360530856
51,407.0305166602135
52,349.2466724395752
53,448.6976600408554
54,325.74097975492475
55,284.269263124466
56,272.30695194005966
57,316.36589403152465
58,370.73316791057584
59,383.3266256570816
60,308.9308455944061
61,293.2577796459198
62,291.14874093532563
63,312.7835606813431
64,326.0388603925705
65,312.5096866369248
66,310.38555579185487
67,306.8437933921814
68,295.1652043700218
69,239.5793837070465
70,223.189373588562
71,209.07497746944424
72,235.05581390857697
73,234.8850165605545
74,252.31949145793917
75,222.82158504724504
76,197.893257021904
77,180.6659640073776
78,173.48144202232362
79,204.8210582494736
80,216.2656272888184
81,292.7081570386887
82,244.72998740673063
83,226.3992163419724
84,221.6855643033981
85,246.94194900989527
86,237.6124411821365
87,221.5100553512573
88,234.63644382953643
89,237.8941707611084
90,224.6747348546982
91,194.87989058494568
92,180.73740673065183
93,185.6601609945297
94,201.30281059741972
95,247.15548889636997
96,244.01892073154448
97,245.8186651706696
98,258.20333259105684
99,234.63007593154907
100,248.81475646495815
101,243.63410387039184
102,276.05958955287934
103,282.5164317131042
104,321.2511998653412
105,339.4837918519973
106,375.38839226961136
107,299.8468616247177
108,368.42926028966906
109,341.64596152305603
110,338.1211533546448
111,329.153972196579
112,306.866647028923
113,267.33383053541183
114,298.7240409374237
115,354.1235319852829
116,305.5148741245269
117,302.89025542736056
118,357.11364978551865
119,301.24140870571136
120,249.70002422332763
121,246.6881321668625
122,342.96129471063614
123,348.10536670684814
124,268.1857742547989
125,267.8561806797981
126,309.05047290325166
127,333.0391519546509
128,259.682132601738
129,297.9678911209106
130,294.6203142166138
131,303.6943639278412
132,299.1361146450043
133,301.47861790657043
134,342.3183025121689
135,343.44373240470884
136,380.8441886901856
137,410.5019204854965
138,425.3730822443962
139,382.2572173833847
140,369.9420107364655
141,389.30730204582215
142,418.8106908321381
143,431.1037222146988
144,431.6016851186752
145,456.66081031560896
146,373.2378614783287
147,389.95877597332
148,346.82112089395525
149,377.1648771047592
150,403.8596598267556
151,477.0168284058571
152,359.0420498132706
153,294.851502263546
154,425.7176651120186
155,469.5964919924736
156,405.7867855072021
157,391.7494362592697
158,371.5987847805024
159,345.4997738599777
160,361.3723562002182
161,385.3151578783989
162,374.7867185115814
163,343.1019138097763
164,351.7207752943039
165,342.31207010746004
166,343.90672273635863
167,351.3582438468933
168,338.1548095226288
169,326.22540147304534
170,329.3916622638702
171,318.5213351488113
172,358.8308078289032
173,311.5597419023514
174,337.24091198444364
175,428.5586153507232
176,323.10795238018034
177,359.6242563724518
178,404.5338444828987
179,449.2649869441986
180,387.6587292432785
181,435.5579484939575
182,431.5898643612862
183,443.0229793190956
184,357.8205622196198
185,452.325802052021
186,367.37741632461547
187,332.7484869003296
188,308.6858280181885
189,387.6954461336136
190,419.8342497110367
191,367.1018824338913
192,411.6552604913712
193,362.645721077919
194,354.27045876979827
195,321.8860081911087
196,391.270959854126
197,373.9576186418533
198,370.976282787323
199,377.5142627954483
200,348.40830314159393
201,335.0189419746399
202,389.4279685974121
203,311.62262201309204
204,359.8875230550766
205,312.88730666637423
206,323.35646653175354
207,316.0136639356613
208,312.746545791626
209,303.24527649879457
210,370.6270578861237
211,306.11441757678983
212,361.9927241563797
213,349.4791472911835
214,332.743855214119
215,326.5994824647904
216,351.1618185520172
217,309.6500357151032
218,354.3941657304764
219,422.5208499193192
220,474.400748026371
221,431.16912987232206
222,405.79352698326113
223,436.2820203065872
224,431.67355167865753
225,412.09405307769777
226,446.3229860305786
227,411.93431000709535
228,391.4455116510391
229,390.5115349769592
230,359.3783687114716
231,369.6824460029602
232,448.80759515762327
233,419.80896775722505
234,357.7979434251785
235,397.6796715974808
236,384.48990273475647
237,400.5224653244019
238,308.4643060207367
239,275.9010349988937
240,241.07787570953369
241,326.1276132822037
242,314.1312766075134
243,307.9482702255249
244,434.3861194849014
245,457.3792855978012
246,408.44169185161593
247,363.5243303537369
248,434.13339684009554
249,392.2338846921921
250,475.6268254995346
251,440.1240894556046
252,422.0286983847618
253,461.2917857170105
254,458.5045493364334
255,469.5573187828064
256,457.9679850816727
257,447.2873389959335
258,429.23004314899447
259,435.466239285469
260,412.5800762891769
261,437.3346396803856
262,452.6006842613221
263,479.2543218612671
264,465.6640597820282
265,453.566590166092
266,469.9387177705765
267,458.3642389535904
268,493.6767788648605
269,447.70684667825697
270,450.55654110908506
271,447.4515701889992
272,491.3282992243767
273,453.4844893693924
274,509.901283454895
275,452.5875475406647
276,449.10382624864576
277,431.1773777723312
278,431.6151992559433
279,415.8539534568787
280,433.67560387849807
281,425.4476031064987
282,453.3697939634323
283,408.57925363779066
284,380.6859568357468
285,451.5480429649353
286,502.7374936938286
287,503.9160392642021
288,441.1760405302048
289,445.35638160705565
290,480.8011569023132
291,469.2835083842277
292,499.3709747552872
293,489.23551911115646
294,435.1422630190849
295,390.5731617450714
296,426.50436226129534
297,403.97968463897706
298,435.4330510139465
299,402.839176273346
300,379.6551655054092
301,367.31369400024414
302,338.85507848262785
303,359.0182643890381
304,348.7625969409943
305,306.2302920103073
306,291.73688526153563
307,308.7224155664444
308,289.2157363176346
309,321.9727859973908
310,315.4604718446732
311,323.1369968891144
312,314.56874775886536
313,324.53237826824187
314,334.401983499527
315,314.0441886425018
316,317.979532122612
317,322.5597570419312
318,316.75695540905
319,354.578061902523
320,340.3621751785278
321,397.804767203331
322,343.93677537441255
323,404.93449544906616
324,370.678495311737
325,335.90438852310183
326,349.7290948629379
327,389.8112682580948
328,406.4040750741959
329,351.77502512931824
330,366.9858057022095
331,410.3547359466553
332,397.3461363315582
333,393.7794291734696
334,401.52135970592497
335,370.2852337121964
336,357.52907893657687
337,323.39149091243746
338,342.6783034563065
339,332.7980930566788
340,389.8950737476349
341,389.5192086696625
342,351.9890301465988
343,380.2134745836258
344,376.4903248548508
345,342.9812804222107
346,373.8787698030472
347,351.3959856987
348,431.2392299175263
349,351.63584954738616
350,327.87174574136736
351,355.04068014621737
352,388.9068903326988
353,328.8999283313751
354,329.7347774505615
355,294.7903718709946
356,319.86720156669617
357,295.44478170871736
358,266.1770662307739
359,257.8480172276497
360,238.83809666633607
361,274.7651559829712
362,250.67003293037413
363,276.8834586620331
364,245.700469827652
365,286.9418961286545
366,258.81744384765625
367,229.0896844506264
368,261.09555368423463
369,240.9965341448784
370,223.6967001438141
371,237.44587256908417
372,248.9150250315666
373,244.76867661476132
374,260.0664996623993
375,273.1805276632309
376,276.995321559906
377,241.7432626247406
378,287.39069521427155
379,269.50185277462003
380,241.07440598011016
381,183.63404231071476
382,236.8046295404434
383,234.82493929862977
384,258.8389692783356
385,249.2736546278
386,279.8314766407013
387,251.55446977615355
388,237.14822959899905
389,255.5963624954224
390,204.31461930274963
391,273.2282067537308
392,244.22770342826843
393,191.76552954912185
394,233.3739381790161
395,245.921440076828
396,234.88353102207185
397,277.97620632648466
398,271.73312904834745
399,253.3480765223503
400,245.5739490509033
401,260.5635255098343
402,272.1305454969406
403,295.71431663036344
404,266.95038414001465
405,204.6631989002228
406,222.68442096710208
407,287.758779835701
408,251.27395606040955
409,259.08549823760984
410,257.9353317022324
411,324.6942796230316
412,271.22954921722413
413,298.70166478157046
414,304.16100232601167
415,321.9627561569214
416,324.22217588424684
417,307.5380167007446
418,301.69235718250275
419,328.42291152477264
420,350.76283659934995
421,344.04850282669065
422,331.5207300186157
423,330.84708454608915
424,329.0911497831345
425,320.91623227596284
426,324.94659929275514
427,330.9084566116333
428,365.7816498041153
429,309.40978314876554
430,345.36214141845704
431,217.48531773090363
432,314.50671343803407
433,325.70316935777663
434,304.03235812187194
435,259.9921398282051
436,244.2545663833618
437,275.42106077671053
438,293.5387959241868
439,252.55702450275425
440,291.7329027891159
441,285.0272176742554
442,265.46664588451387
443,287.1176533699036
444,303.37837446928023
445,265.94776153564453
446,266.22661685943604
447,288.16510062217714
448,333.932887840271
449,290.7306044101715
450,310.94334268569946
451,343.33214285373685
452,317.46279711723326
453,346.4351095676422
454,314.30170998573305
455,268.80472030639646
456,289.05516200065614
457,344.88555777072906
458,331.0571343660355
459,293.15121457576754
460,306.5600977897644
461,290.67631804943085
462,272.13385090827944
463,282.8990040063858
464,293.6955562114716
465,281.3284911632538
466,224.01563596725464
467,271.03556778430936
468,257.27514123916626
469,245.92797396183013
470,256.1417807340622
471,276.6654184341431
472,289.4106614351273
473,250.48277649879452
474,298.0559663295746
475,289.2338661909104
476,248.60630311965943
477,246.35545110702515
478,268.65473318099976
479,252.34302020072937
480,277.6218428850174
481,253.92091286182404
482,273.30309398174285
483,276.6235293865204
484,282.7077603816986
485,280.1467715263367
