Round,Reward
1,115.98440266847612
2,85.89276680350304
3,81.3369438111782
4,81.66674434244632
5,94.565945571661
6,100.95157077908516
7,154.3196887254715
8,390.48268778920175
9,502.0957995653153
10,741.0786691725255
11,562.1472400218248
12,483.343373182416
13,434.9975135833025
14,429.6393538296223
15,399.2635535031557
16,385.3930330604315
17,517.2026792377234
18,714.9985751479865
19,1965.163177609444
20,1950.5695833176371
21,1930.706719020009
22,1557.941193333268
23,220.61257535517217
24,228.6466572880745
25,739.3072116702795
26,1917.7782172709703
27,2132.927776449919
28,2117.9500301361086
29,2083.762721455097
30,1532.6363619178533
31,1721.298639395833
32,286.446333989501
33,291.47608755528927
34,298.74654602408407
35,2544.2525664567947
36,2652.435215076804
37,2242.0320094138383
38,1787.6225363224744
39,2105.328842881322
40,2845.240875631571
41,1761.016076213121
42,2174.8850964218377
43,2063.703661757708
44,1816.054810282588
45,282.56452771425245
46,287.5602881222964
47,283.6740175426006
48,287.4404789328575
49,284.4593665242195
50,277.2877475976944
51,279.7839521825314
52,287.2310530394316
53,303.5780479669571
54,1060.517568820715
55,1017.7778221815825
56,1016.7867607831956
57,1343.5226333856583
58,1035.293429172039
59,1099.0164862066508
60,1052.6634879857302
61,1167.3650464951993
62,1122.2041639059782
63,1113.5871038615703
64,1190.6187027335168
65,1273.189755499363
66,1141.5166376620532
67,1175.2263874083758
68,1356.981400451064
69,1206.2162906348706
70,1039.073298382759
71,1182.7350620746613
72,1687.2052753508092
73,1795.8157979786397
74,2399.091859650612
75,2061.556109109521
76,1212.8698337614535
77,3153.033192613721
78,3265.428167042136
79,1230.2426033765078
80,2597.960112556815
81,3346.225069242716
82,3364.4504013448955
83,3287.832644724846
84,3342.412844222784
85,3475.73028703928
86,3487.720138040185
87,3482.5002814263107
88,3579.144117620587
89,3594.933537080884
90,3601.508651429415
91,3562.5537911862134
92,3617.187325489521
93,3607.971443456411
94,3605.001645490527
95,3599.4484139412643
96,3515.1081881940363
97,3607.184634056687
98,3581.400070074201
99,3542.6329730957746
100,3591.573670402169
101,3582.1053657084703
102,3549.427826708555
103,3554.5923759669067
104,3582.1737134337427
105,3614.8682008326055
106,3584.92549033463
107,3593.1733822643755
108,3585.873208022117
109,3575.696189185977
110,3630.377707093954
111,3585.006098306179
112,3553.123861250281
113,3532.429249304533
114,3553.719983518124
115,3580.9974565386774
116,3617.2843194961542
117,3548.448776483536
118,3520.801682496071
119,3529.936159551144
120,3508.115965795517
121,3531.8848608255385
122,3532.396667468548
123,3558.555024752021
124,3609.031376317144
125,3623.020718601346
126,3560.7070079475643
127,3538.779724225402
128,3525.1034870386125
129,3558.002519828081
130,3579.0706684112547
131,3566.8744237571955
132,3576.225945141912
133,3596.410498970747
134,3559.2155058771373
135,3553.2359361290933
136,3534.3424852728845
137,3543.985463029146
138,3525.553619197011
139,3577.5356384068727
140,3577.2335650891064
141,3589.4479933261878
142,3578.1796788066627
143,3576.796705761552
144,3600.0569477438926
145,3583.245482057333
146,3588.4644535124303
147,3611.361328110099
148,3588.066186186671
149,3589.576889151335
150,3586.002899360657
151,3569.117427518964
152,3562.471216136217
153,3562.965828895569
154,3569.7147952139376
155,3571.915771710873
156,3580.7088756918906
157,3577.304950171709
158,3564.452584695816
159,3583.913361981511
160,3595.327024778724
161,3604.967143791914
162,3573.466534370184
163,3588.598428672552
164,3588.110696855188
165,3582.086826252937
166,3573.764823386073
167,3560.6865648180246
168,3547.081946694851
169,3540.9979621708394
170,3504.710056382418
171,3504.474601265788
172,3517.7187388926745
173,3519.345857307315
174,3551.096679991484
175,3569.436239668727
176,3556.8184171766043
177,3583.69972589016
178,3576.594524690509
179,3602.9394669532776
180,3583.267799445987
181,3578.8869628548623
182,3559.290818721056
183,3574.4168431311846
184,3584.699086850881
185,3558.5785359710453
186,3551.594294685125
187,3516.866611123085
188,3508.7058333575724
189,3508.041466230154
190,3518.281848198176
191,3522.9389112114904
192,3515.619804286957
193,3546.2503507196902
194,3578.151963889599
195,3614.637103882432
196,3620.7292965829374
197,3624.179280772805
198,3584.962974023819
199,3598.382472023368
200,3628.9282543212175
201,3628.117382580042
202,3597.4479306936264
203,3626.876417121291
204,3601.3884756296875
205,3604.924343580008
206,3572.528804379702
207,3558.9314135700465
208,3548.688730216026
209,3537.5424484819173
210,3528.86285314858
211,3559.1655586928127
212,3566.3342972874643
213,3581.298416277766
214,3595.550667887926
215,3644.270917853713
216,3627.5880090147257
217,3612.6689589113
218,3663.403850376606
219,3629.553568509221
220,3613.274044525623
221,3614.2886437684297
222,3603.197881069779
223,3585.8623167306187
224,3600.665896964073
225,3589.684031945467
226,3588.611439049244
227,3553.4679602712395
228,3579.0700239777566
229,3569.0609980791805
230,3600.875908762217
231,3616.747005432844
232,3619.529219993949
233,3632.4066584944726
234,3649.6997783392662
235,3633.332334235311
236,3623.4008266061546
237,3612.312213090062
238,3618.1226114571095
239,3598.395666742325
240,3592.9029057711364
241,3592.0414664924147
242,3573.206510847807
243,3561.6961745500566
244,3551.843800139427
245,3548.0575219810007
246,3583.0053506881
247,3609.653976321221
248,3620.3912408202887
249,3595.9589495509863
250,3629.357078543305
251,3648.0934166401626
252,3635.1053361177446
253,3626.1652156233786
254,3643.2054432660334
255,3638.568424001336
256,3634.0921965122234
257,3616.1702001035214
258,3596.014702770114
259,3565.847550821304
260,3541.763657990098
261,3509.3752148270605
262,3490.397337940335
263,3476.779341059924
