Round,Reward
1,0.0158672080217508
2,-0.8730133507210723
3,-9.949436765231791
4,-2.041866424210821
5,-2.3253737704740844
6,-2.1191582220652663
7,-7.06750931271431
8,-12.293985162215812
9,-67.46411296329859
10,-43.559336278929656
11,-67.45951746193342
12,-32.97912192183401
13,-36.70292155300194
14,-68.20047394326835
15,-62.50502477528799
16,-4.568536645673248
17,25.55627896696715
18,26.748559125174506
19,90.86990350651212
20,101.47754588871504
21,134.07684831097268
22,178.29651559870663
23,265.19588616632774
24,245.06963891508968
25,217.73267866397472
26,220.9272988789823
27,140.1941207550035
28,16.09624694264112
29,-14.239203516454657
30,-27.207224847730867
31,4.965743035422838
32,-16.327258190685416
33,-58.45860809755423
34,-53.59255553650473
35,-83.95487120644574
36,-113.592145741745
37,-63.708879792221886
38,-141.0375784875194
39,-128.25048938358995
40,-226.2963849950085
41,-229.8197798458488
42,-296.08174799606934
43,-320.4234658549076
44,-387.1183748556225
45,-358.3298232781186
46,-418.3516286235102
47,-422.19214242471753
48,-509.1687619088249
49,-589.2561944724345
50,-587.9005186685259
51,-598.8384763967728
52,-554.0675818993219
53,-607.030198053304
54,-663.3312198768923
55,-706.3735856133575
56,-738.4162440908622
57,-719.1932612492512
58,-662.2224445340796
59,-678.6305200291063
60,-739.0389997164626
61,-717.9613896362447
62,-756.3886441530888
63,-755.8686218164072
64,-740.8241108370214
65,-815.8365828487192
66,-698.7787514915827
67,-770.1270414595826
68,-811.444755556975
69,-673.5014143425249
70,-698.2837876772295
71,-691.3734309431435
72,-709.7464931990805
73,-682.5310543641084
74,-770.8255352499825
75,-722.6552329341508
76,-704.142832902486
77,-628.9428235217529
78,-607.8978497022705
79,-684.7531623455467
80,-731.3271424409744
81,-723.8275367804156
82,-598.5454548805071
83,-675.0165672089894
84,-770.2703393930999
85,-631.9379246350093
86,-595.9772677067464
87,-708.9035649880378
88,-632.5861901930796
89,-571.9259973458884
90,-733.6659932002837
91,-641.6571194519711
92,-674.9792768540989
93,-540.0377226035835
94,-727.6860445167338
95,-649.9207590444814
96,-726.0557118390913
97,-648.7446691254947
98,-642.4197044452827
99,-637.7403838732205
100,-605.2733748855884
101,-682.881582189582
102,-701.8974916410382
103,-656.8343180316837
104,-649.988844205079
105,-756.8861349691912
106,-378.1994829769075
107,-535.5256488093179
108,-690.5562646199065
109,-459.54885703312095
110,-550.2951628263814
111,-535.4649112796629
112,-483.3689494673077
113,-470.8747973048856
114,-553.2861003841705
115,-442.7268664903024
116,-399.8840178822218
117,-512.3734575961026
118,-501.2727358732853
119,-477.6711313682157
120,-519.2177976916137
121,-443.44657834357565
122,-415.8161234201056
123,-450.1828875427533
124,-434.50853840215785
125,-365.8200090395472
126,-413.2300309102772
127,-391.7694876638199
128,-546.0911411232767
129,-513.6881175340495
130,-307.23545922835035
131,-390.84211880535634
132,-312.24576100268894
133,-427.7914362746935
134,-314.4130362370195
135,-439.1248027961148
136,-377.2142019700208
137,-152.7545990883682
138,-205.0904530808188
139,-159.8517504868083
140,-358.86262300356265
141,-146.31884784315736
142,-243.92659614926816
143,-177.27017956663022
144,-203.82772615116045
145,-120.62908631256931
146,-222.53599236211085
147,-84.25647157724124
148,-160.02555756182156
149,-72.84486442955458
150,-138.56181894274815
151,-150.35926710329804
152,-77.13636077991251
153,-28.129480003872597
154,-232.65796400138345
155,-114.00502555689069
156,-113.18669805360425
157,-118.75087579729151
158,-202.6235088505229
159,-163.45177841500313
160,-41.81541262617757
161,-127.3909809757986
162,-59.02758164621773
163,-83.67461016336092
164,23.217352934107478
165,-117.40240147457736
166,-62.45538299711116
167,-129.15474301917547
168,207.01249332558072
169,-162.54642393780233
170,45.02222832671155
171,-115.1508577152514
172,-201.70043666165148
173,46.61733887263199
174,-51.26471659908052
175,-60.01897657539623
176,158.38175402968554
